"da.temp.mz","da.temp.intensity"
0.8744,0
0.8745,0
0.8746,0
0.875,0
0.8759,0
0.876,0
0.8761,0
0.8763,0
0.8769,0
0.8783,0
0.8784,0
0.8793,0
0.8796,0
0.8797,0
0.88,0
0.8808,0
0.881,0
0.8814,0
0.8815,0
0.8824,0
0.8826,0
0.8829,0
0.8831,0
0.8839,0
0.8846,0
0.8859,0
0.8864,0
0.8866,0
0.8874,0
0.8882,0
0.8883,0
0.8884,0
0.8888,0
0.889,0
0.8894,0
0.8899,0
0.8901,0
0.8907,0
0.8908,0
0.8912,0
0.8924,0
0.8929,0
0.8942,0
0.8943,0
0.8964,0
0.8975,0
0.8981,0
0.8991,0
0.8995,0
0.8999,0
0.9007,0
0.9016,0
0.9017,0
0.902,0
0.9025,0
0.9029,0
0.9035,0
0.9036,0
0.9037,0
0.904,0
0.9042,0
0.9043,0
0.9058,0
0.906,0
0.9063,0
0.9066,0
0.9077,0
0.9099,0
0.9104,0
0.9106,0
0.9114,0
0.9122,0
0.9124,0
0.914,0
0.9143,0
0.9161,0
0.9163,0
0.9165,0
0.917,0
0.9172,0
0.9179,0
0.9181,0
0.9185,0
0.919,0
0.9198,0
0.9202,0
0.9207,0
0.9211,0
0.9214,0
0.9215,0
0.922,0
0.9224,0
0.9231,0
0.9235,0
0.9236,0
0.9238,0
0.9251,0
0.9254,0
0.9257,0
0.9265,0
0.9266,0
0.927,0
0.9277,0
0.9278,0
0.9283,0
0.9288,0
0.9312,0
0.9317,0
0.9323,0
0.9332,0
0.9337,0
0.9347,0
0.935,0
0.9352,0
0.9353,0
0.936,0
0.9368,0
0.937,0
0.9372,0
0.9377,0
0.9383,0
0.939,0
0.9395,0
0.9396,0
0.9398,0
0.9402,0
0.9403,0
0.9404,0
0.9407,0
0.9422,0
0.9423,0
0.9426,0
0.9432,0
0.9433,0
0.9434,0
0.9436,0
0.9439,0
0.9444,0
0.9447,0
0.945,0
0.9452,0
0.9455,0
0.9457,0
0.9464,0
0.9471,0
0.9472,0
0.9475,0
0.9478,0
0.9482,0
0.9487,0
0.9489,0
0.9492,0
0.9501,0
0.9507,0
0.9509,0
0.9511,0
0.9514,0
0.9516,0
0.9518,0
0.952,0
0.9525,0
0.9529,0
0.9533,0
0.9538,0
0.9552,0
0.9553,0
0.9556,0
0.9557,0
0.956,0
0.9561,0
0.9562,0
0.9564,0
0.9568,0
0.9569,0
0.9578,0
0.9582,0
0.9585,0
0.9588,0
0.9594,0
0.9604,0
0.9612,0
0.9616,0
0.9621,0
0.9624,0
0.9626,0
0.9632,0
0.9637,0
0.9643,0
0.9645,0
0.9647,0
0.965,0
0.9656,0
0.966,0
0.9663,0
0.9669,0
0.9674,0
0.968,0
0.9682,0
0.9684,0
0.9685,0
0.9692,0
0.9703,0
0.9715,0
0.9721,0
0.9722,0
0.9724,0
0.9726,0
0.9735,0
0.974,0
0.9751,0
0.9752,0
0.9763,0
0.9764,0
0.9772,0
0.9773,0
0.9777,0
0.9779,0
0.9787,0
0.9792,0
0.9796,0
0.9797,0
0.9798,0
0.9811,0
0.9814,0
0.982,0
0.9823,0
0.9825,0
0.9828,0
0.9829,0
0.9832,0
0.9839,0
0.9845,0
0.9847,0
0.9852,0
0.9855,0
0.9856,0
0.9861,0
0.9864,0
0.987,0
0.9873,0
0.9881,0
0.9883,0
0.9884,0
0.9885,0
0.989,0
0.9891,0
0.9892,0
0.9899,0
0.9906,0
0.9909,0
0.9912,0
0.9916,0
0.9917,0
0.992,0
0.9924,0
0.9926,0
0.9928,0
0.9933,0
0.9934,0
0.994,0
0.995,0
0.9954,0
0.9965,0
0.9968,0
0.9984,0
0.9985,0
0.999,0
0.9992,0
0.9994,0
0.9997,0
0.9999,0
168.032490831119,1009.03057861328
168.03510614827,3058.33154296875
168.03772152648,10963.615234375
168.040336965751,20376.609375
168.042952466086,28377.853515625
168.045568027485,23290.90625
168.048183649951,13511.748046875
168.050799333486,4388.82666015625
168.053415078091,460.660797119141
194.85956811724,3247.65844726562
194.862834130948,4977.67041015625
194.866100226769,5626.2333984375
194.869366404705,4571.3251953125
194.872632664759,2355.28662109375
201.062213035409,1805.26928710938
201.065636226755,4944.4326171875
201.069059505525,7940.453125
201.07248287172,8780.748046875
201.075906325346,6771.4423828125
201.079329866403,3466.79809570312
202.051718289431,1854.34423828125
202.055166782235,3271.69995117188
202.058615363325,4655.3056640625
202.062064032704,4588.0576171875
202.065541115679,10789.310546875
202.068989961645,39134.9296875
202.072438895909,103286.453125
202.075887918475,172606.484375
202.079337029344,206965.140625
202.08278622852,149706.140625
202.086235516007,82607.6875
202.089684891807,24919.314453125
202.093134355922,6487.23486328125
202.096583908357,3211.42114257812
202.100033549114,2955.91430664062
202.103455010985,9959.2138671875
203.07048857506,2084.88623046875
203.073963154283,10721.138671875
203.077437822684,28967.51953125
203.080912580265,52596.51953125
203.08438742703,76661.7265625
203.087862362982,75951.0390625
203.091337388123,50037.28515625
203.094812502457,24896.71484375
203.098287705988,5782.8466796875
220.137935718533,2310.08569335938
220.141857453075,4604.712890625
220.145779292416,5945.86083984375
220.14970123656,5350.70556640625
220.15362328551,3295.10327148438
221.138307827768,2079.57299804688
221.142256301688,4668.1767578125
221.146204881361,14909.373046875
221.15015356679,30037.92578125
221.15410235798,45300.65234375
221.158051254934,42639.44921875
221.162000257656,25973.013671875
221.16594936615,10655.224609375
221.169898580419,1457.04187011719
224.056262939759,2245.23510742188
224.060289846238,6203.6640625
224.06431686128,12673.1923828125
224.068343984888,19277.27734375
224.072371217067,18520.623046875
224.076398557821,11803.6298828125
224.080426007154,5417.83349609375
224.084453565069,1539.326171875
227.485750776357,2072.8994140625
227.489870492138,16001.0234375
227.493990319832,27098.32421875
227.498110259441,32060.45703125
227.50223031097,21243.140625
227.506350474423,6341.5380859375
227.522832287079,11030.2802734375
227.526953010213,26336.740234375
227.531073845296,30293.65625
227.53519479233,21382.48828125
227.539315851321,3123.51904296875
236.089324228123,2926.4619140625
236.09367985608,14538.6943359375
236.098035604575,35565.53515625
236.102391473611,58559.515625
236.106747463193,64172.55859375
236.111103573326,43367.49609375
236.115459804014,22169.224609375
236.119816155261,6186.6923828125
236.124172627072,2379.29907226562
281.20350829249,4072.720703125
281.209170266117,7524.521484375
281.214832410749,21015.2734375
281.220494726395,24784.64453125
281.22615721306,68367.625
281.231819870751,246389.90625
281.237482699476,707959.6875
281.243145699242,1200805
281.248808870054,1516632.625
281.254472211921,1149393.375
281.260135724848,662006.0625
281.265799408844,214628.4375
281.271463263914,60045.1640625
281.277127290066,24051.736328125
281.282791487307,19140.48046875
281.288455855643,3169.43896484375
281.294120395081,251.175384521484
281.362061120579,2292.7373046875
281.367727884975,5085.33349609375
281.37339482057,7666.98388671875
281.37906192737,7393.97265625
281.384729205384,4122.63330078125
282.224956209535,2233.17895507812
282.230649075497,8854.5595703125
282.23634211371,36659.9921875
282.242035324181,85299.9921875
282.247728706917,138087.28125
282.253422261925,150275.78125
282.259115989212,101807.1875
282.264809888785,52753.66015625
282.27050396065,16027.0751953125
282.276198204815,5635.77099609375
282.281892621287,4335.765625
282.287587210073,3198.10986328125
282.293281971179,2619.49340820312
293.153342783453,543.975463867188
293.159369551724,6222.427734375
293.165396505847,14794.0146484375
293.171423645829,23882.14453125
293.177450971678,25030.966796875
293.183478483402,16758.125
293.189506181009,8722.4501953125
293.195534064505,2586.2021484375
488.273898379293,2303.51342773438
488.286853300298,5597.880859375
488.29980873689,12452.0478515625
488.312764689099,16037.529296875
488.325721156951,11933.234375
488.338678140473,6409.10009765625
488.351635639694,2316.74682617188
506.270764266041,2329.77294921875
506.284442016298,10728.3359375
506.298120320853,29880.802734375
506.311799179736,50542.34375
506.325478592976,61030.36328125
506.339158560605,44160.00390625
506.352839082651,24160.751953125
506.366520159145,7011.29248046875
506.380201790117,1371.72192382812
507.298652324543,3372.400390625
507.312371730398,6445.38623046875
507.326091692804,8000.35888671875
507.33981221179,6838.177734375
507.353533287387,3799.03491210938
630.103994569156,2837.29370117188
630.12298606763,4800.65380859375
630.141978424731,5813.32421875
630.160971640509,4994.68408203125
630.179965715018,2750.67602539062
770.464833162742,1931.55590820312
770.49051165022,6455.6337890625
770.516191421465,20367.341796875
770.54187247656,36338.66015625
770.567554815593,49492.51953125
770.593238438649,40233.21484375
770.618923345812,23400.548828125
770.64460953717,7839.6796875
770.670297012807,1071.31799316406
771.490817637191,1685.16430664062
771.516547542124,4499.111328125
771.542278734252,10639.44921875
771.56801121366,14903.822265625
771.593744980435,12521.435546875
771.619480034661,5749.90234375
771.645216376425,2431.75512695312
