"da.temp.mz","da.temp.intensity"
0.88,0
0.8803,0
0.8804,0
0.8806,0
0.8808,0
0.8809,0
0.881,0
0.8811,0
0.8815,0
0.8819,0
0.8844,0
0.8846,0
0.8852,0
0.8854,0
0.8859,0
0.8862,0
0.8863,0
0.8866,0
0.887,0
0.8874,0
0.888,0
0.8881,0
0.8883,0
0.8884,0
0.8887,0
0.8888,0
0.8899,0
0.8904,0
0.8909,0
0.8912,0
0.8915,0
0.8923,0
0.8942,0
0.8964,0
0.897,0
0.8971,0
0.8975,0
0.8981,0
0.8987,0
0.8991,0
0.8999,0
0.9,0
0.9015,0
0.9016,0
0.9017,0
0.9025,0
0.9029,0
0.903,0
0.904,0
0.9042,0
0.9043,0
0.9046,0
0.9058,0
0.9063,0
0.9066,0
0.9079,0
0.9086,0
0.9094,0
0.9104,0
0.9122,0
0.9123,0
0.9124,0
0.914,0
0.9141,0
0.9143,0
0.915,0
0.9152,0
0.9161,0
0.9165,0
0.917,0
0.9178,0
0.9179,0
0.9182,0
0.9195,0
0.92,0
0.9207,0
0.9211,0
0.9214,0
0.9215,0
0.9216,0
0.9224,0
0.9231,0
0.9236,0
0.9237,0
0.9238,0
0.9245,0
0.9246,0
0.9256,0
0.9257,0
0.9258,0
0.926,0
0.9263,0
0.927,0
0.9292,0
0.9297,0
0.9312,0
0.9317,0
0.9323,0
0.9327,0
0.933,0
0.9332,0
0.9333,0
0.9348,0
0.9356,0
0.9357,0
0.936,0
0.937,0
0.9372,0
0.9375,0
0.9376,0
0.9382,0
0.9383,0
0.9384,0
0.9398,0
0.94,0
0.9402,0
0.9406,0
0.9407,0
0.9413,0
0.9414,0
0.9416,0
0.9419,0
0.9423,0
0.9426,0
0.9427,0
0.943,0
0.9432,0
0.9437,0
0.9444,0
0.9451,0
0.9452,0
0.9455,0
0.9462,0
0.9463,0
0.9467,0
0.9471,0
0.948,0
0.9482,0
0.949,0
0.9492,0
0.9493,0
0.9495,0
0.9497,0
0.9499,0
0.9504,0
0.9507,0
0.9508,0
0.9509,0
0.9512,0
0.9517,0
0.9526,0
0.9532,0
0.9535,0
0.9536,0
0.9539,0
0.954,0
0.9543,0
0.9547,0
0.9548,0
0.9552,0
0.9557,0
0.9562,0
0.9567,0
0.9582,0
0.9588,0
0.9594,0
0.9595,0
0.96,0
0.9605,0
0.9612,0
0.9616,0
0.9621,0
0.9623,0
0.9625,0
0.9628,0
0.9634,0
0.9638,0
0.9645,0
0.9647,0
0.9652,0
0.9658,0
0.966,0
0.9662,0
0.9663,0
0.967,0
0.9681,0
0.9689,0
0.9699,0
0.97,0
0.9704,0
0.9713,0
0.9718,0
0.9729,0
0.973,0
0.9741,0
0.9742,0
0.975,0
0.9751,0
0.9755,0
0.9757,0
0.9764,0
0.9769,0
0.9773,0
0.9774,0
0.9775,0
0.9788,0
0.98,0
0.9802,0
0.9805,0
0.9806,0
0.9809,0
0.9814,0
0.9816,0
0.9818,0
0.9822,0
0.9823,0
0.9829,0
0.9832,0
0.9833,0
0.9838,0
0.9841,0
0.9843,0
0.9847,0
0.985,0
0.9858,0
0.9859,0
0.986,0
0.9861,0
0.9868,0
0.9869,0
0.9876,0
0.9883,0
0.9885,0
0.9886,0
0.9889,0
0.9893,0
0.9894,0
0.9897,0
0.9903,0
0.9905,0
0.991,0
0.9911,0
0.9927,0
0.9931,0
0.9932,0
0.9942,0
0.9945,0
0.9961,0
0.9962,0
0.9967,0
0.9969,0
0.9974,0
0.9976,0
0.9978,0
0.9987,0
0.9991,0
1,0
116.305496894177,3319.2626953125
116.30700292797,5092.98193359375
116.308508991015,5686.35986328125
116.310015083313,4761.84814453125
116.311521204866,2873.208984375
168.032705613345,1450.2685546875
168.035320926711,3487.39111328125
168.037936301136,11365.685546875
168.040551736622,20364.095703125
168.043167233171,27537.171875
168.045782790785,22372.572265625
168.048398409466,13063.8974609375
168.051014089215,4110.0869140625
168.053629830035,272.669830322266
201.061922047632,1830.81787109375
201.065345234023,5095.2666015625
201.068768507839,8136.44287109375
201.07219186908,8502.044921875
201.075615317751,5822.70849609375
201.079038853853,2299.16162109375
202.051581542782,1176.10180664062
202.055030030596,2866.33666992188
202.058478606695,4652.68701171875
202.061927271083,5067.05810546875
202.065376023763,11587.595703125
202.068824864738,39869.203125
202.072273794011,108671.0234375
202.075722811585,182950.5625
202.079171917462,225410.6875
202.082621111647,166584.65625
202.086070394141,93530.0234375
202.089519764949,28413.5625
202.092969224073,6589.80712890625
202.096418771515,2062.89428710938
203.070559867921,3268.06787109375
203.074034442115,12329.970703125
203.077509105487,30555.36328125
203.08098385804,55685.171875
203.084458699776,81799.03125
203.087933630698,83511.5625
203.091408650811,55823.48046875
203.094883760116,28189.384765625
203.098358958616,6492.130859375
203.476212804877,2495.0927734375
203.479697833574,4344.55224609375
203.483182951807,5428.68603515625
203.486668159578,5157.150390625
203.49015345689,3662.69384765625
220.137617123998,3892.28173828125
220.141538852864,7372.96142578125
220.145460686529,9403.4970703125
220.149382624997,8338.1630859375
220.153304668271,4925.78076171875
220.157226816355,1624.44787597656
221.141148761928,2544.14819335938
221.145097335887,10932.5380859375
221.149046015601,22764.40234375
221.152994801076,35197.37109375
221.156943692315,33987.36328125
221.160892689322,21279.921875
221.1648417921,9669.03125
221.168791000654,2246.70874023438
224.05593867458,2069.02612304688
224.059965575231,5907.49853515625
224.063992584444,12960.685546875
224.068019702224,20209.41015625
224.072046928575,19383.34375
224.076074263501,12027.7841796875
224.080101707004,5127.08544921875
224.084129259091,1613.35473632812
227.48954125893,2901.50244140625
227.493661080661,6904.810546875
227.497781014307,8736.1708984375
227.501901059874,7034.3505859375
227.514261899157,3281.10595703125
227.518382392443,9259.9833984375
227.522502997669,14585.041015625
227.526623714839,13113.974609375
227.530744543958,4872.4267578125
227.534865485028,1646.28271484375
236.084145957578,1188.37670898438
236.088501458699,3076.71533203125
236.092857080353,14429.8896484375
236.097212822544,37788.3515625
236.101568685276,62980.94921875
236.105924668554,72874.6953125
236.110280772382,51000.42578125
236.114636996765,27101.203125
236.118993341708,8069.6884765625
236.123349807214,2298.0517578125
281.214354962624,13976.94921875
281.220017270075,19802.943359375
281.225679748545,59929.3515625
281.231342398041,217270.875
281.237005218571,658302.6875
281.24266821014,1127519.5
281.248331372757,1462876.75
281.253994706427,1135580.75
281.259658211158,665372.375
281.265321886957,222374.46875
281.270985733831,61551.03125
281.276649751785,20910.466796875
281.282313940828,16601.498046875
281.287978300967,3447.84155273438
281.293642832207,1160.54040527344
281.361653919551,3200.50219726562
281.367320675746,6034.1279296875
281.37298760314,8740.21875
281.378654701739,8388.2802734375
281.38432197155,4688.6513671875
281.389989412581,693.661071777344
282.207892691007,1049.55505371094
282.21358503202,10056.7138671875
282.219277545262,5107.4111328125
282.22509074589,3569.67797851562
282.230783603613,8636.6162109375
282.236476633587,31289.0625
282.242169835819,75782.6640625
282.247863210315,123990.546875
282.253556757083,139628.328125
282.25925047613,96206.8828125
282.264944367462,50295.9453125
282.270638431087,13801.818359375
282.276332667011,3328.091796875
282.282027075242,2304.01684570312
293.155270111527,2060.98852539062
293.161296871076,8404.6787109375
293.167323816476,16252.267578125
293.173350947735,23698.890625
293.179378264862,21050.458984375
293.185405767863,12696.3740234375
293.191433456745,5085.0986328125
293.197461331518,1857.15893554688
304.995086625495,2504.44165039062
305.001482158755,4463.20703125
305.007877893181,5638.05517578125
305.014273828784,5064.79541015625
305.02066996557,2957.26708984375
365.890741937065,3396.81005859375
365.899145540768,5301.16064453125
365.907549433988,5768.54248046875
365.915953616741,4523.7841796875
365.924358089038,2513.44775390625
398.443137400102,2800.2998046875
398.452687069959,4939.91162109375
398.462237083142,5672.42041015625
398.471787439668,4653.9638671875
398.481338139553,2731.97827148438
488.273191725425,1956.43041992188
488.286146627681,5037.9560546875
488.299102045524,11758.408203125
488.312057978982,16365.7421875
488.325014428082,13408.63671875
488.337971392853,7640.47021484375
488.35092887332,2524.5439453125
506.271470282168,2331.90893554688
506.28514801263,10158.0244140625
506.298826297389,27815.47265625
506.312505136475,47046.8515625
506.326184529918,57604.27734375
506.339864477748,42376.4375
506.353544979995,23662.5546875
506.367226036689,6832.53955078125
506.38090764786,856.737182617188
535.697122954266,2877.23999023438
535.712010368709,5313.11669921875
535.726898403759,6051.59814453125
535.741787059451,4421.70166015625
535.756676335819,1814.23303222656
597.208903014825,2636.54711914062
597.226426896248,4700.63427734375
597.243951548985,5659.560546875
597.261476973084,4867.962890625
597.279003168588,2844.17895507812
770.465927276655,2203.45654296875
770.49160572697,7747.8134765625
770.517285461049,24268.544921875
770.542966478978,43874.37890625
770.568648780842,60266.609375
770.594332366727,49429.44140625
770.620017236718,29195.41015625
770.645703390901,10167.6640625
770.671390829362,2182.67114257812
771.489701098296,2304.55322265625
771.515430965992,5885.22314453125
771.54116212088,10007.07421875
771.566894563047,11894.0595703125
771.592628292578,9930.2099609375
771.618363309559,5537.48828125
771.644099614077,1758.27319335938
